scnno,timestamp,value,lat,lon,bearinglookup,bearing
WMTG-E2112-Pole4-Zone2,2016-06-15 12:25:00,44.66,52.4533161986,-1.78854270817
WMTG-E2112-Pole5-Zone1,2016-06-15 12:25:00,42.71,52.4533523422,-1.78864554192
WMTG-E2347-Pole1-Zone1,2016-06-15 12:25:00,158.86,52.5041922888,-1.87124124244
WMTG-E2347-Pole1-Zone2,2016-06-15 12:25:00,80.27,52.5041922888,-1.87124124244
WMTG-E2530-Pole10-Zone1,2016-06-15 12:10:00,40.57,52.5132637461,-1.88970748832
WMTG-E2530-Pole5-Zone1,2016-06-14 13:15:00,44.26,52.5131289114,-1.88972256026,109,E
WMTG-E4522-Pole2-Zone1,2016-06-15 12:25:00,64.18,52.5295239629,-1.83360810221
WMTG-G0113_TCAM2-Zone1,2016-06-15 12:25:00,29.65,52.4134881652,-1.7681943607
WMTG-G0113_TCAM2-Zone2,2016-06-15 12:25:00,34.91,52.4134881652,-1.7681943607
WMTG-G0113_TCAM2-Zone3,2016-06-15 12:25:00,33.18,52.4134881652,-1.7681943607
WMTG-G0512_TCAM1-Zone1,2016-06-15 10:55:00,47.6,52.4382528685,-1.806634732,140,SE
WMTG-G0512_TCAM1-Zone2,2016-06-15 10:55:00,41.64,52.4382528685,-1.806634732,320,NW
WMTG-G0512_TCAM2-Zone1,2016-06-15 12:20:00,71.2,52.4373695857,-1.8052558619
WMTG-G0512_TCAM2-Zone2,2016-06-15 12:20:00,76,52.4373695857,-1.8052558619,146,SE
