,measurement_id,lon,lat,source,coords,Name,nodeId,wayId
1018,WMID-JTMS5,-2.069440182,52.5830107,Detector,"(-2.0694401819999997, 52.58301070000001)",Heath Lane,256509294,148859034-0
1019,JTMS48,-1.833124925,52.41951296,Detector,"(-1.8331249249999999, 52.419512959999999)",Reddings Lane,60148054,39672836-0
1020,WMID-JTMS17,-2.094336807,52.54820279,Detector,"(-2.0943368069999999, 52.548202789999998)",The Express Way,1659026342,118828982-0
1021,WMID-JTMS64,-2.002051643,52.56770356,Detector,"(-2.0020516430000002, 52.567703559999998)",Hollyhedge Road,2165885476,206569546-0
1022,WMID-JTMS20,-2.137379594,52.58479414,Detector,"(-2.137379594, 52.58479414)",Heath Lane,256509294,148859034-0
1023,JTMS50,-1.918615757,52.49847171,Detector,"(-1.918615757, 52.498471709999997)",Wretham Road,281468476,25804738-0
1024,WMID-JTMS13,-2.094528148,52.54803183,Detector,"(-2.0945281480000002, 52.548031829999999)",The Express Way,1659026342,118828982-0
1025,JTMS47,-1.877317834,52.49109141,Detector,"(-1.8773178340000001, 52.491091410000003)",Bradburne Way,256247813,23652505-0
1026,JTMS58,-1.947868083,52.48764628,Detector,"(-1.9478680830000001, 52.48764628)",Dudley Road,305215606,34752237-8
1027,JTMS45,-1.976009358,52.40802179,Detector,"(-1.9760093580000002, 52.408021789999999)",West Boulevard,313887521,28576127-0
1028,WMID-JTMS73,-1.968208034,52.58714434,Detector,"(-1.9682080340000001, 52.587144340000002)",,,
1029,WMID-JTMS23,-2.133348595,52.57936891,Detector,"(-2.1333485950000002, 52.579368909999999)",Stanway Road,484963737,40230333-0
1030,WMID-JTMS74,-1.974406411,52.58855723,Detector,"(-1.9744064109999999, 52.588557229999999)",,,
1031,JTMS70,-2.009052607,52.39557254,Detector,"(-2.0090526070000001, 52.395572540000003)",West Boulevard,313887521,28576127-0
1032,WMID-JTMS11,-2.12012156,52.58314084,Detector,"(-2.1201215599999998, 52.583140839999999)",Heath Lane,256509294,148859034-0
1033,WMID-JTMS57,-1.985328516,52.59048288,Detector,"(-1.985328516, 52.590482880000003)",,,
1034,WMID-JTMS10,-2.120489956,52.58293369,Detector,"(-2.1204899560000001, 52.582933689999997)",Heath Lane,256509294,148859034-0
1035,WMID-JTMS42,-2.140497648,52.4476584,Detector,"(-2.1404976480000002, 52.447658400000002)",,,
1036,JTMS54,-1.958465546,52.50949598,Detector,"(-1.958465546, 52.509495979999997)",Holyhead Road,1234822607,48390922-0
1037,WMID-JTMS46,-2.129316711,52.45809059,Detector,"(-2.129316711, 52.458090589999998)",,,
1038,WMID-JTMS18,-2.121815876,52.56614834,Detector,"(-2.1218158759999999, 52.566148339999998)",Stanway Road,484963737,40230333-0
1039,JTMS60,-1.834267183,52.42075519,Detector,"(-1.8342671830000001, 52.420755190000001)",Reddings Lane,60148054,39672836-0
1040,WMID-JTMS22,-2.133261908,52.57998032,Detector,"(-2.1332619080000002, 52.579980319999997)",Stanway Road,484963737,40230333-0
1041,JTMS66,-1.940992465,52.48634852,Detector,"(-1.9409924649999999, 52.48634852)",Dudley Road,2331622068,34752237-1
1042,WMID-JTMS56,-2.056361212,52.51204277,Detector,"(-2.0563612119999997, 52.512042770000001)",,,
1043,WMID-JTMS14,-2.122170747,52.56643565,Detector,"(-2.1221707469999997, 52.566435650000003)",Stanway Road,484963737,40230333-0
1044,JTMS68,-1.898303281,52.48542063,Detector,"(-1.898303281, 52.48542063)",,,
1045,WMID-JTMS49,-2.0783222,52.47416459,Detector,"(-2.0783221999999997, 52.474164590000001)",,,
1046,WMID-JTMS21,-2.166115474,52.55742818,Detector,"(-2.1661154740000002, 52.557428180000002)",West Bromwich Parkway,369758929,22320751-0
1047,WMID-JTMS63,-2.00233196,52.56773053,Detector,"(-2.0023319599999998, 52.567730529999999)",Hollyhedge Road,2165885476,206569546-0
1048,JTMS36,-1.890934972,52.48758965,Detector,"(-1.8909349719999999, 52.487589649999997)",Corporation Street,1351850117,237228282-2
1049,WMID-JTMS39,-2.109448096,52.49914987,Detector,"(-2.1094480959999999, 52.499149869999997)",,,
1050,WMID-JTMS52,-2.076704051,52.47490284,Detector,"(-2.0767040510000001, 52.474902839999999)",,,
1051,WMID-JTMS24,-2.165584307,52.55738397,Detector,"(-2.165584307, 52.557383969999997)",West Bromwich Parkway,369758929,22320751-0
1052,WMID-JTMS19,-2.137320924,52.58491107,Detector,"(-2.137320924, 52.584911069999997)",Heath Lane,256509294,148859034-0
1053,JTMS55,-1.943823897,52.47157938,Detector,"(-1.9438238969999999, 52.471579380000001)",Hagley Road,7346344,137652671-6
1054,WMID-JTMS51,-2.092799562,52.46978497,Detector,"(-2.0927995619999997, 52.469784969999999)",,,
1055,WMID-JTMS25,-2.097030383,52.55256069,Detector,"(-2.0970303830000003, 52.55256069)",The Express Way,1659026342,118828982-0
1056,WMID-JTMS28,-2.096690794,52.55239016,Detector,"(-2.0966907940000001, 52.552390160000002)",The Express Way,1659026342,118828982-0
1057,WMID-JTMS50,-2.090120124,52.46965219,Detector,"(-2.0901201240000002, 52.469652189999998)",,,
1058,WMID-JTMS4,-2.125452958,52.63594118,Detector,"(-2.1254529580000003, 52.635941180000003)",Heath Lane,256509294,148859034-0
1059,WMID-JTMS1,-2.125010078,52.63608548,Detector,"(-2.1250100780000003, 52.636085479999998)",Heath Lane,256509294,148859034-0
1060,WMID-JTMS36,-2.0901975,52.50738294,Detector,"(-2.0901974999999999, 52.507382939999999)",,,
1061,WMID-JTMS92,-1.487847566,52.40788701,Detector,"(-1.4878475659999999, 52.407887010000003)",,,
1062,WMTG-E2112-Pole4-Zone1,-1.788542712,52.45331621,Detector,"(-1.7885427119999999, 52.453316209999997)",Coventry Road,25549139,153204103-0
1063,WMTG-E2112-Pole4-Zone2,-1.788542712,52.45331621,Detector,"(-1.7885427119999999, 52.453316209999997)",Coventry Road,25549139,153204103-0
1064,WMTG-E2112-Pole5-Zone1,-1.788645546,52.45335235,Detector,"(-1.7886455459999999, 52.453352350000003)",Coventry Road,606940508,47701263-0
1065,WMID-JTMS16,-2.125334875,52.57920687,Detector,"(-2.1253348750000001, 52.57920687)",Stanway Road,484963737,40230333-0
1066,WMID-JTMS15,-2.126073024,52.57930498,Detector,"(-2.1260730240000001, 52.579304980000003)",Stanway Road,484963737,40230333-0
1067,WMID-JTMS2,-2.126429382,52.59029913,Detector,"(-2.126429382, 52.590299129999998)",Heath Lane,256509294,148859034-0
1068,WMID-JTMS3,-2.126739207,52.59024486,Detector,"(-2.126739207, 52.590244859999999)",Heath Lane,256509294,148859034-0
1069,WMTG-G0512_TCAM2-Zone2,-1.805255866,52.4373696,Detector,"(-1.805255866, 52.437369599999997)",,,
1070,WMTG-G0512_TCAM2-Zone1,-1.805255866,52.4373696,Detector,"(-1.805255866, 52.437369599999997)",,,
1071,WMTG-D0547Pole11-Zone1,-2.118995989,52.48374985,Detector,"(-2.1189959890000001, 52.483749850000002)",,,
1072,WMTG-D0547Pole17-Zone1,-2.118995989,52.48374985,Detector,"(-2.1189959890000001, 52.483749850000002)",,,
1073,WMID-JTMS61,-1.988561389,52.58972808,Detector,"(-1.988561389, 52.58972808)",,,
1074,WMTG-D0547Pole17-Zone2,-2.118995989,52.48374985,Detector,"(-2.1189959890000001, 52.483749850000002)",,,
1075,WMTG-G0512_TCAM1-Zone2,-1.806634736,52.43825288,Detector,"(-1.8066347359999999, 52.43825288)",,,
1076,WMTG-G0512_TCAM1-Zone1,-1.806634736,52.43825288,Detector,"(-1.8066347359999999, 52.43825288)",,,
1077,WMTG-E2530-Pole10-Zone1,-1.889707492,52.51326376,Detector,"(-1.8897074919999999, 52.513263760000001)",Aston Lane,249804615,32918153-11
1078,WMTG-A0541POLE1-Zone1,-2.062945125,52.5616006,Detector,"(-2.0629451250000002, 52.561600600000006)",Heath Lane,256509294,148859034-0
1079,WMTG-A0541POLE1-Zone2,-2.062945125,52.5616006,Detector,"(-2.0629451250000002, 52.561600600000006)",Heath Lane,256509294,148859034-0
1080,WMTG-G0144_TCAM2-Zone1,-1.776838422,52.42529077,Detector,"(-1.776838422, 52.425290769999997)",,,
1081,WMID-JTMS33,-2.088724213,52.50740204,Detector,"(-2.0887242130000003, 52.507402040000002)",,,
1082,WMTG-E2530-Pole5-Zone1,-1.889722564,52.51312892,Detector,"(-1.8897225640000002, 52.51312892)",Aston Lane,249804615,32918153-11
1083,WMTG-G0113_TCAM1-Zone1,-1.768163689,52.41373085,Detector,"(-1.7681636890000001, 52.41373085)",,,
1084,WMTG-G0113_TCAM1-Zone2,-1.768163689,52.41373085,Detector,"(-1.7681636890000001, 52.41373085)",,,
1085,WMTG-G0144_TCAM2-Zone2,-1.776838422,52.42529077,Detector,"(-1.776838422, 52.425290769999997)",,,
1086,WMTG-A0615POLE2-Zone2,-2.085306912,52.58364757,Detector,"(-2.0853069120000001, 52.583647569999997)",Heath Lane,256509294,148859034-0
1087,WMTG-A0231POLE5-Zone2,-2.153854226,52.56050132,Detector,"(-2.153854226, 52.56050132)",West Bromwich Parkway,369758929,22320751-0
1088,WMTG-A0342POLE3-Zone1,-2.126069692,52.57301211,Detector,"(-2.1260696919999997, 52.573012110000001)",Stanway Road,484963737,40230333-0
1089,WMTG-A0563POLE4-Zone2,-2.073645294,52.56481276,Detector,"(-2.0736452939999999, 52.564812760000002)",Heath Lane,256509294,148859034-0
1090,WMTG-A0563POLE5-Zone2,-2.073645294,52.56481276,Detector,"(-2.0736452939999999, 52.564812760000002)",Heath Lane,256509294,148859034-0
1091,WMTG-A0613POLE3-Zone1,-2.108611784,52.58393409,Detector,"(-2.1086117840000003, 52.58393409)",Heath Lane,256509294,148859034-0
1092,WMTG-A0613POLE3-Zone2,-2.108611784,52.58393409,Detector,"(-2.1086117840000003, 52.58393409)",Heath Lane,256509294,148859034-0
1093,WMTG-E1393-Pole22-Zone2,-1.970181904,52.41730721,Detector,"(-1.9701819040000002, 52.417307209999997)",West Boulevard,313887521,28576127-0
1094,WMTG-E2224-Pole12-Zone2,-1.816053708,52.49023005,Detector,"(-1.8160537080000001, 52.490230050000001)",Stechford Road,3762631366,4254559-1
1095,WMTG-A0915POLE8-Zone1,-2.125101693,52.63195011,Detector,"(-2.125101693, 52.631950109999998)",Heath Lane,256509294,148859034-0
1096,WMTG-A915POLE6-Zone1,-2.125101693,52.63195011,Detector,"(-2.125101693, 52.631950109999998)",Heath Lane,256509294,148859034-0
1097,N63132B,-7.557159842,49.76680723,Scoot,"(-7.5571598420000008, 49.766807229999998)",,,
1098,WMTG-B0328Pole32-Zone1,-1.976206998,52.5889082,Detector,"(-1.9762069980000001, 52.588908200000006)",,,
1099,WMTG-A0231POLE5-Zone1,-2.153854226,52.56050132,Detector,"(-2.153854226, 52.56050132)",West Bromwich Parkway,369758929,22320751-0
1100,WMTG-E0750-Pole1-Zone2,-1.906893561,52.46902099,Detector,"(-1.906893561, 52.469020989999997)",,,
1101,WMTG-E0170-Pole4-Zone2,-1.898833968,52.48517835,Detector,"(-1.8988339680000001, 52.485178349999998)",St Chads Queensway,316756111,28150878-0
1102,WMTG-A0231POLE4-Zone2,-2.153854226,52.56050132,Detector,"(-2.153854226, 52.56050132)",West Bromwich Parkway,369758929,22320751-0
1103,WMTG-A0231POLE4-Zone1,-2.153854226,52.56050132,Detector,"(-2.153854226, 52.56050132)",West Bromwich Parkway,369758929,22320751-0
1104,WMTG-A0212POLE2-Zone1,-2.138964762,52.572692,Detector,"(-2.1389647620000001, 52.572692000000004)",Stanway Road,484963737,40230333-0
1105,N63132E,-7.557159842,49.76680723,Scoot,"(-7.5571598420000008, 49.766807229999998)",,,
1106,N63132D,-7.557159842,49.76680723,Scoot,"(-7.5571598420000008, 49.766807229999998)",,,
1107,WMTG-D0514Pole12-Zone1,-2.121145984,52.48378362,Detector,"(-2.121145984, 52.483783619999997)",,,
1108,N63132A,-7.557159842,49.76680723,Scoot,"(-7.5571598420000008, 49.766807229999998)",,,
1109,WMTG-E2224-Pole15-Zone1,-1.815684921,52.49037331,Detector,"(-1.8156849209999999, 52.490373310000003)",Stechford Road,209939,29373488-0
1110,WMTG-A0212POLE1-Zone1,-2.138876487,52.57277301,Detector,"(-2.1388764869999997, 52.572773009999999)",Stanway Road,484963737,40230333-0
1111,WMTG-G0135_TCAM1-Zone1,-1.785877147,52.41424968,Detector,"(-1.7858771469999999, 52.414249679999998)",,,
1112,WMTG-E0750-Pole1-Zone1,-1.906893561,52.46902099,Detector,"(-1.906893561, 52.469020989999997)",,,
1113,WMTG-G0112_TCAM1-Zone2,-1.770471095,52.41388818,Detector,"(-1.770471095, 52.413888180000001)",,,
1114,WMTG-G0112_TCAM1-Zone1,-1.770471095,52.41388818,Detector,"(-1.770471095, 52.413888180000001)",,,
1115,WMTG-E4625-Pole2-Zone1,-1.860021095,52.5488234,Detector,"(-1.860021095, 52.548823399999996)",Turfpits Lane,207633,5001261-7
1116,WMTG-E2906-Pole5-Zone2,-1.923687715,52.53839923,Detector,"(-1.923687715, 52.538399230000003)",Walsall Road,212793,122660003-0
1117,WMTG-E2906-Pole5-Zone1,-1.923687715,52.53839923,Detector,"(-1.923687715, 52.538399230000003)",Walsall Road,212793,122660003-0
1118,WMTG-G0135_TCAM1-Zone2,-1.785877147,52.41424968,Detector,"(-1.7858771469999999, 52.414249679999998)",,,
1119,WMTG-E2224-Pole4-Zone1,-1.81570115,52.49001374,Detector,"(-1.81570115, 52.490013740000002)",Stechford Road,1352330338,4254559-0
1120,WMTG-E1944-Pole7-Zone1,-1.854153118,52.46814077,Detector,"(-1.8541531180000002, 52.468140769999998)",Coventry Road,3686940760,376525694-2
1121,WMTG-E1654-Pole1-Zone2,-1.870169793,52.45772202,Detector,"(-1.8701697930000001, 52.457722019999999)",Stratford Road,385756144,376541392-0
1122,WMTG-E0829-Pole14-Zone2,-1.921177613,52.4743534,Detector,"(-1.9211776130000002, 52.474353399999998)",Ladywood Middleway,207993,4017690-6
1123,WMTG-E0755-Pole3-Zone1,-1.899955489,52.471119,Detector,"(-1.8999554890000001, 52.471118999999995)",Wrentham Street,259963987,9942886-0
1124,WMTG-G0141_TCAM2-Zone1,-1.775860928,52.42084783,Detector,"(-1.7758609280000002, 52.42084783)",,,
1125,WMTG-G0645_TCAM1-Zone1,-1.832289255,52.41886449,Detector,"(-1.8322892550000001, 52.418864489999997)",Reddings Lane,60148054,39672836-0
1126,WMTG-B0328Pole32-Zone2,-1.976206998,52.5889082,Detector,"(-1.9762069980000001, 52.588908200000006)",,,
1127,WMTG-E0170-Pole5-Zone2,-1.89988005,52.48493651,Detector,"(-1.8998800499999999, 52.484936509999997)",St Chads Circus Queensway,316756120,28810885-0
1128,WMTG-E0170-Pole5-Zone1,-1.89988005,52.48493651,Detector,"(-1.8998800499999999, 52.484936509999997)",St Chads Circus Queensway,316756120,28810885-0
1129,WMTG-E0170-Pole4-Zone1,-1.898833968,52.48517835,Detector,"(-1.8988339680000001, 52.485178349999998)",St Chads Queensway,316756111,28150878-0
1130,WMTG-E0170-Pole12-Zone2,-1.900173936,52.48521545,Detector,"(-1.9001739359999998, 52.485215449999998)",Old Snow Hill,207234,23167212-1
1131,WMTG-E0170-Pole12-Zone1,-1.900173936,52.48521545,Detector,"(-1.9001739359999998, 52.485215449999998)",Old Snow Hill,207234,23167212-1
1132,WMTG-D0422Pole5-Zone1,-2.170643096,52.50410269,Detector,"(-2.170643096, 52.504102690000003)",,,
1133,WMTG-D0411Pole2-Zone1,-2.161615232,52.48084041,Detector,"(-2.1616152319999999, 52.480840409999999)",,,
1134,WMTG-D0214Pole2-Zone1,-2.084932809,52.52769504,Detector,"(-2.0849328090000001, 52.527695039999998)",West Bromwich Parkway,369758929,22320751-0
1135,WMTG-C02911-TCAM1-Zone1,-2.084928238,52.47198445,Detector,"(-2.0849282380000003, 52.471984450000001)",,,
1136,WMTG-B0415Pole2-Zone2,-2.010465706,52.58652776,Detector,"(-2.0104657059999997, 52.586527760000003)",Hollyhedge Road,2165885476,206569546-0
1137,WMTG-B0328Pole7-Zone2,-1.975454527,52.5883327,Detector,"(-1.9754545269999999, 52.588332700000002)",,,
1138,WMTG-B0328Pole7-Zone1,-1.975454527,52.5883327,Detector,"(-1.9754545269999999, 52.588332700000002)",,,
1139,WMTG-A0553POLE2-Zone1,-2.084998518,52.56922813,Detector,"(-2.0849985179999999, 52.569228129999999)",Heath Lane,256509294,148859034-0
1140,WMTG-E0829-Pole14-Zone1,-1.921177613,52.4743534,Detector,"(-1.9211776130000002, 52.474353399999998)",Ladywood Middleway,207993,4017690-6
1141,WMTG-E1393-Pole22-Zone1,-1.970181904,52.41730721,Detector,"(-1.9701819040000002, 52.417307209999997)",West Boulevard,313887521,28576127-0
1142,WMTG-A0615POLE2-Zone1,-2.085306912,52.58364757,Detector,"(-2.0853069120000001, 52.583647569999997)",Heath Lane,256509294,148859034-0
1143,WMTG-A0553POLE1-Zone1,-2.084998518,52.56922813,Detector,"(-2.0849985179999999, 52.569228129999999)",Heath Lane,256509294,148859034-0
1144,WMID-JTMS54,-1.997144419,52.47135883,Detector,"(-1.9971444190000001, 52.47135883)",Lenwade Road,309215167,28158245-0
1145,WMID-JTMS55,-1.997321081,52.47122398,Detector,"(-1.9973210809999999, 52.471223979999998)",Lenwade Road,309215167,28158245-0
1146,WMTG-A0541POLE4-Zone3,-2.062945125,52.5616006,Detector,"(-2.0629451250000002, 52.561600600000006)",Heath Lane,256509294,148859034-0
1147,WMTG-E0829-Pole15-Zone2,-1.920456629,52.47412817,Detector,"(-1.920456629, 52.47412817)",Friston Avenue,1484856870,28174155-1
1148,WMTG-E1944-Pole2-Zone1,-1.854491621,52.46815916,Detector,"(-1.854491621, 52.468159159999999)",Coventry Road,3794300890,12650000-0
1149,WMTG-E1931-Pole2-Zone1,-1.845594002,52.46584647,Detector,"(-1.8455940019999999, 52.465846470000002)",Coventry Road,457043466,376525693-1
1150,WMTG-B0415Pole2-Zone1,-2.010465706,52.58652776,Detector,"(-2.0104657059999997, 52.586527760000003)",Hollyhedge Road,2165885476,206569546-0
1151,WMTG-A915POLE6-Zone2,-2.125101693,52.63195011,Detector,"(-2.125101693, 52.631950109999998)",Heath Lane,256509294,148859034-0
1152,WMTG-A0615POLE12-Zone1,-2.085306912,52.58364757,Detector,"(-2.0853069120000001, 52.583647569999997)",Heath Lane,256509294,148859034-0
1153,WMTG-E1654-Pole1-Zone1,-1.870169793,52.45772202,Detector,"(-1.8701697930000001, 52.457722019999999)",Stratford Road,385756144,376541392-0
1154,WMTG-E4637-Pole4-Zone1,-1.858518221,52.54840808,Detector,"(-1.858518221, 52.548408080000002)",Sheddington Road,221412,5001281-0
1155,WMTG-E0829-Pole15-Zone1,-1.920456629,52.47412817,Detector,"(-1.920456629, 52.47412817)",Friston Avenue,1484856870,28174155-1
1156,WMTG-D0411Pole7-Zone1,-2.161615232,52.48084041,Detector,"(-2.1616152319999999, 52.480840409999999)",,,
1157,WMTG-E4514-Pole1-Zone1,-1.826816011,52.53617575,Detector,"(-1.826816011, 52.536175749999998)",Birmingham Road,653270,10608481-1
1158,WMTG-A0563POLE4-Zone1,-2.073645294,52.56481276,Detector,"(-2.0736452939999999, 52.564812760000002)",Heath Lane,256509294,148859034-0
1159,WMTG-A0615POLE12-Zone2,-2.085306912,52.58364757,Detector,"(-2.0853069120000001, 52.583647569999997)",Heath Lane,256509294,148859034-0
1160,WMTG-A0563POLE5-Zone1,-2.073645294,52.56481276,Detector,"(-2.0736452939999999, 52.564812760000002)",Heath Lane,256509294,148859034-0
1161,WMTG-E1393-Pole13-Zone1,-1.97004969,52.41713636,Detector,"(-1.97004969, 52.417136360000001)",West Boulevard,313887521,28576127-0
1162,WMTG-A0915POLE8-Zone2,-2.125101693,52.63195011,Detector,"(-2.125101693, 52.631950109999998)",Heath Lane,256509294,148859034-0
1163,BIRM-JTMS7,-1.94221192,52.39814806,Detector,"(-1.9422119200000001, 52.398148059999997)",Pershore Road,288863548,34925397-0
1164,BIRM-JTMS6,-1.885063664,52.41215793,Detector,"(-1.885063664, 52.412157929999999)",Anderton Park Road,34059298,15242312-0
1165,WMID-JTMS40,-2.117600396,52.45743758,Detector,"(-2.1176003959999998, 52.457437579999997)",,,
1166,BIRM-JTMS61,-1.87798792,52.46709789,Detector,"(-1.87798792, 52.467097889999998)",Stratford Road,1574348864,42783865-0
1167,BIRM-JTMS65,-1.921820581,52.48541148,Detector,"(-1.921820581, 52.485411480000003)",Ellen Street,18403241,27622937-0
1168,BIRM-JTMS68,-1.898303281,52.48542063,Detector,"(-1.898303281, 52.48542063)",,,
1169,BIRM-JTMS69,-1.899647365,52.47066924,Detector,"(-1.8996473650000001, 52.470669239999999)",,,
1170,JTMS38,-1.89294012,52.48662955,Detector,"(-1.89294012, 52.486629550000004)",Lancaster Street,875777152,366514265-0
1171,BIRM-JTMS56,-1.922211737,52.47232235,Detector,"(-1.9222117369999998, 52.472322349999999)",Hagley Road,221748,4316057-0
1172,BIRM-JTMS71,-1.886368122,52.45956362,Detector,"(-1.8863681219999999, 52.459563619999997)",Vincent Parade,270051722,24853989-0
1173,JTMS1,-1.803139471,52.57894848,Detector,"(-1.8031394709999999, 52.578948480000001)",Fourlands Avenue,223312,2916390-0
1174,JTMS10,-1.92857069,52.54576496,Detector,"(-1.9285706899999999, 52.54576496)",Old Walsall Road,246646168,22910688-0
1175,JTMS17,-1.815404628,52.44467676,Detector,"(-1.815404628, 52.44467676)",Oxford Road,354655226,8467866-1
1176,JTMS2,-1.778659465,52.52860703,Detector,"(-1.7786594650000001, 52.528607030000003)",Kingsbury Road,3752356552,48276498-2
1177,JTMS20,-1.838699279,52.60451521,Detector,"(-1.8386992790000001, 52.604515210000002)",Flackwell Road,229027,5001283-0
1178,BIRM-JTMS48,-1.833124925,52.41951296,Detector,"(-1.8331249249999999, 52.419512959999999)",Reddings Lane,60148054,39672836-0
1179,WMID-JTMS59,-1.946140706,52.56388876,Detector,"(-1.946140706, 52.563888759999998)",Old Walsall Road,246646168,22910688-0
1180,JTMS15,-1.839426054,52.59958081,Detector,"(-1.839426054, 52.599580809999999)",Flackwell Road,229027,5001283-0
1181,JTMS14,-1.975763145,52.42833027,Detector,"(-1.9757631449999999, 52.428330269999996)",West Boulevard,313887521,28576127-0
1182,BIRM-JTMS41,-1.760889508,52.45120489,Detector,"(-1.7608895080000002, 52.45120489)",Rectory Park Road,146326756,14814983-1
1183,BIRM-JTMS42,-1.795256022,52.45580925,Detector,"(-1.7952560219999998, 52.455809250000001)",New Coventry Road,252183394,23298068-0
1184,BIRM-JTMS45,-1.976009358,52.40802179,Detector,"(-1.9760093580000002, 52.408021789999999)",West Boulevard,313887521,28576127-0
1185,BIRM-JTMS31,-1.929382269,52.41619318,Detector,"(-1.929382269, 52.41619318)",Pershore Road,288863548,34925397-0
1186,BIRM-JTMS46,-1.900177868,52.47042696,Detector,"(-1.9001778680000001, 52.470426959999998)",Monaco House Underpass,2030596186,192507862-0
1187,BIRM-JTMS58,-1.947868083,52.48764628,Detector,"(-1.9478680830000001, 52.48764628)",Dudley Road,305215606,34752237-8
1188,BIRM-JTMS70,-2.009052607,52.39557254,Detector,"(-2.0090526070000001, 52.395572540000003)",West Boulevard,313887521,28576127-0
1189,BIRM-JTMS5,-1.874013321,52.47235287,Detector,"(-1.8740133209999998, 52.472352870000002)",Small Heath Highway,4045579490,255664165-1
1190,BIRM-JTMS51,-1.95715419,52.50953148,Detector,"(-1.95715419, 52.50953148)",Holyhead Road,243741266,136914618-2
1191,BIRM-JTMS52,-1.901069354,52.48649277,Detector,"(-1.9010693540000001, 52.486492769999998)",Summer Lane,1831042679,23167225-1
1192,BIRM-JTMS53,-1.900643849,52.48580019,Detector,"(-1.9006438490000002, 52.485800189999999)",Lionel Street,245494478,77182240-0
1193,BIRM-JTMS54,-1.958465546,52.50949598,Detector,"(-1.958465546, 52.509495979999997)",Holyhead Road,1234822607,48390922-0
1194,WMID-JTMS45,-2.061156769,52.45344385,Detector,"(-2.0611567690000001, 52.453443849999999)",,,
1195,WMID-JTMS78,-1.989741862,52.59146322,Detector,"(-1.9897418619999998, 52.591463220000001)",Hollyhedge Road,2165885476,206569546-0
1196,WMID-JTMS81,-1.524023801,52.38201157,Detector,"(-1.524023801, 52.382011570000003)",,,
1197,JTMS71,-1.886368122,52.45956362,Detector,"(-1.8863681219999999, 52.459563619999997)",Vincent Parade,270051722,24853989-0
1198,JTMS74,-1.898588993,52.51493481,Detector,"(-1.8985889930000002, 52.51493481)",Aston Lane,246191227,32918153-0
1199,WMID-175291,-1.832449533,52.41925129,Detector,"(-1.8324495330000001, 52.419251289999998)",Reddings Lane,60148054,39672836-0
1200,WMID-175311,-1.763881052,52.41730043,Detector,"(-1.7638810519999999, 52.417300429999997)",,,
1201,WMID-175481,-1.781336472,52.43461285,Detector,"(-1.7813364719999998, 52.434612850000001)",,,
1202,WMID-175861,-1.753744146,52.40787615,Detector,"(-1.7537441459999998, 52.40787615)",,,
1203,WMID-70461,-1.790852435,52.38186725,Detector,"(-1.7908524349999999, 52.381867249999999)",,,
1204,WMID-JTMS82,-1.523300422,52.41099295,Detector,"(-1.5233004219999999, 52.410992950000001)",,,
1205,WMID-70481,-1.832348887,52.41864882,Detector,"(-1.832348887, 52.418648820000001)",Reddings Lane,60148054,39672836-0
1206,WMID-78081,-1.781658558,52.43491911,Detector,"(-1.7816585580000002, 52.434919110000003)",,,
1207,WMID-JTMS70,-2.003974014,52.61356042,Detector,"(-2.0039740140000002, 52.613560419999999)",Hollyhedge Road,2165885476,206569546-0
1208,WMID-78111,-1.750946574,52.40607228,Detector,"(-1.7509465740000001, 52.406072279999997)",,,
1209,WMID-JTMS32,-2.064602517,52.51513106,Detector,"(-2.064602517, 52.515131060000002)",,,
1210,WMID-JTMS53,-2.056287803,52.51224957,Detector,"(-2.056287803, 52.512249570000002)",,,
1211,WMID-JTMS62,-1.975586916,52.58915979,Detector,"(-1.9755869159999999, 52.589159789999997)",,,
1212,JTMS22,-1.787095983,52.58858481,Detector,"(-1.7870959830000002, 52.58858481)",Tamar Drive,209669,8128299-1
1213,JTMS7,-1.94221192,52.39814806,Detector,"(-1.9422119200000001, 52.398148059999997)",Pershore Road,288863548,34925397-0
1214,JTMS64,-1.922609611,52.47209786,Detector,"(-1.9226096109999999, 52.472097859999998)",Hagley Road,3797856851,4316057-1
1215,JTMS6,-1.885063664,52.41215793,Detector,"(-1.885063664, 52.412157929999999)",Anderton Park Road,34059298,15242312-0
1216,JTMS5,-1.874013321,52.47235287,Detector,"(-1.8740133209999998, 52.472352870000002)",Small Heath Highway,4045579490,255664165-1
1217,JTMS49,-1.878677578,52.46788972,Detector,"(-1.878677578, 52.467889720000002)",,,
1218,JTMS46,-1.900177868,52.47042696,Detector,"(-1.9001778680000001, 52.470426959999998)",Monaco House Underpass,2030596186,192507862-0
1219,JTMS35,-1.895603002,52.49395873,Detector,"(-1.8956030019999999, 52.493958730000003)",Newtown Row,205232,366498187-1
1220,JTMS3,-1.854940082,52.51091592,Detector,"(-1.8549400819999999, 52.510915920000002)",Gravelly Hill,1572989168,69409255-0
1221,JTMS28,-1.898588993,52.51493481,Detector,"(-1.8985889930000002, 52.51493481)",Aston Lane,246191227,32918153-0
1222,WMID-JTMS84,-1.496707789,52.4082397,Detector,"(-1.496707789, 52.408239700000003)",,,
1223,WMID-JTMS88,-1.495694437,52.40815447,Detector,"(-1.4956944369999998, 52.408154469999999)",,,
1224,WMID-JTMS93,-1.4351907,52.39641856,Detector,"(-1.4351906999999999, 52.396418560000001)",,,
1225,WMTG-G0141_TCAM2-Zone2,-1.775860928,52.42084783,Detector,"(-1.7758609280000002, 52.42084783)",,,
